State_id,State code,State,State_name
119262,28,MS,Mississippi
119263,28,MS,Mississippi
119264,28,MS,Mississippi
119265,28,MS,Mississippi
119266,28,MS,Mississippi
119267,28,MS,Mississippi
119268,28,MS,Mississippi
119269,28,MS,Mississippi
119270,28,MS,Mississippi
119271,28,MS,Mississippi
119272,28,MS,Mississippi
119273,28,MS,Mississippi
119274,28,MS,Mississippi
119275,28,MS,Mississippi
119276,28,MS,Mississippi
119277,28,MS,Mississippi
119278,28,MS,Mississippi
119279,28,MS,Mississippi
119280,28,MS,Mississippi
119281,28,MS,Mississippi
119282,28,MS,Mississippi
119283,28,MS,Mississippi
119284,28,MS,Mississippi
119285,28,MS,Mississippi
119286,28,MS,Mississippi
119287,28,MS,Mississippi
119288,28,MS,Mississippi
119289,28,MS,Mississippi
119290,28,MS,Mississippi
119291,28,MS,Mississippi
119292,28,MS,Mississippi
119293,28,MS,Mississippi
119294,28,MS,Mississippi
119295,28,MS,Mississippi
119296,28,MS,Mississippi
119297,28,MS,Mississippi
119298,28,MS,Mississippi
119299,28,MS,Mississippi
119300,28,MS,Mississippi
119301,28,MS,Mississippi
119302,28,MS,Mississippi
119303,28,MS,Mississippi
119304,28,MS,Mississippi
119305,28,MS,Mississippi
119306,28,MS,Mississippi
119307,28,MS,Mississippi
119308,28,MS,Mississippi
119309,28,MS,Mississippi
119310,28,MS,Mississippi
119311,28,MS,Mississippi
119312,28,MS,Mississippi
119313,28,MS,Mississippi
119314,28,MS,Mississippi
119315,28,MS,Mississippi
119316,28,MS,Mississippi
119317,28,MS,Mississippi
119318,28,MS,Mississippi
119319,28,MS,Mississippi
119320,28,MS,Mississippi
119321,28,MS,Mississippi
119322,28,MS,Mississippi
119323,28,MS,Mississippi
119324,28,MS,Mississippi
119325,28,MS,Mississippi
119326,28,MS,Mississippi
119327,28,MS,Mississippi
119328,28,MS,Mississippi
119329,28,MS,Mississippi
119330,28,MS,Mississippi
119331,28,MS,Mississippi
119332,28,MS,Mississippi
119333,28,MS,Mississippi
119334,28,MS,Mississippi
119335,28,MS,Mississippi
119336,28,MS,Mississippi
119337,28,MS,Mississippi
119338,28,MS,Mississippi
119339,28,MS,Mississippi
119340,28,MS,Mississippi
119341,28,MS,Mississippi
119342,28,MS,Mississippi
119343,28,MS,Mississippi
119344,28,MS,Mississippi
119345,28,MS,Mississippi
119346,28,MS,Mississippi
119347,28,MS,Mississippi
119348,28,MS,Mississippi
119349,28,MS,Mississippi
119350,28,MS,Mississippi
119351,28,MS,Mississippi
119352,28,MS,Mississippi
119353,28,MS,Mississippi
119354,28,MS,Mississippi
119355,28,MS,Mississippi
119356,28,MS,Mississippi
119357,28,MS,Mississippi
119358,28,MS,Mississippi
119359,28,MS,Mississippi
119360,28,MS,Mississippi
119361,28,MS,Mississippi
119362,28,MS,Mississippi
119363,28,MS,Mississippi
119364,28,MS,Mississippi
119365,28,MS,Mississippi
119366,28,MS,Mississippi
119367,28,MS,Mississippi
119368,28,MS,Mississippi
119369,28,MS,Mississippi
119370,28,MS,Mississippi
119371,28,MS,Mississippi
119372,28,MS,Mississippi
119373,28,MS,Mississippi
119374,28,MS,Mississippi
119375,28,MS,Mississippi
119376,28,MS,Mississippi
119377,28,MS,Mississippi
119378,28,MS,Mississippi
119379,28,MS,Mississippi
119380,28,MS,Mississippi
119381,28,MS,Mississippi
119382,28,MS,Mississippi
119383,28,MS,Mississippi
119384,28,MS,Mississippi
119385,28,MS,Mississippi
119386,28,MS,Mississippi
119387,28,MS,Mississippi
119388,28,MS,Mississippi
119389,28,MS,Mississippi
119390,28,MS,Mississippi
119391,28,MS,Mississippi
119392,28,MS,Mississippi
119393,28,MS,Mississippi
119394,28,MS,Mississippi
119395,28,MS,Mississippi
119396,28,MS,Mississippi
119397,28,MS,Mississippi
119398,28,MS,Mississippi
119399,28,MS,Mississippi
119400,28,MS,Mississippi
119401,28,MS,Mississippi
119402,28,MS,Mississippi
119403,28,MS,Mississippi
119404,28,MS,Mississippi
119405,28,MS,Mississippi
119406,28,MS,Mississippi
119407,28,MS,Mississippi
119408,28,MS,Mississippi
119409,28,MS,Mississippi
119410,28,MS,Mississippi
119411,28,MS,Mississippi
119412,28,MS,Mississippi
119413,28,MS,Mississippi
119414,28,MS,Mississippi
119415,28,MS,Mississippi
119416,28,MS,Mississippi
119417,28,MS,Mississippi
119418,28,MS,Mississippi
119419,28,MS,Mississippi
119420,28,MS,Mississippi
119421,28,MS,Mississippi
119422,28,MS,Mississippi
119423,28,MS,Mississippi
119424,28,MS,Mississippi
119425,28,MS,Mississippi
119426,28,MS,Mississippi
119427,28,MS,Mississippi
119428,28,MS,Mississippi
119429,28,MS,Mississippi
119430,28,MS,Mississippi
119431,28,MS,Mississippi
119432,28,MS,Mississippi
119433,28,MS,Mississippi
119434,28,MS,Mississippi
119435,28,MS,Mississippi
119436,28,MS,Mississippi
119437,28,MS,Mississippi
119438,28,MS,Mississippi
119439,28,MS,Mississippi
119440,28,MS,Mississippi
119441,28,MS,Mississippi
119442,28,MS,Mississippi
119443,28,MS,Mississippi
119444,28,MS,Mississippi
119445,28,MS,Mississippi
119446,28,MS,Mississippi
119447,28,MS,Mississippi
119448,28,MS,Mississippi
119449,28,MS,Mississippi
119450,28,MS,Mississippi
119451,28,MS,Mississippi
119452,28,MS,Mississippi
119453,28,MS,Mississippi
119454,28,MS,Mississippi
119455,28,MS,Mississippi
119456,28,MS,Mississippi
119457,28,MS,Mississippi
119458,28,MS,Mississippi
119459,28,MS,Mississippi
119460,28,MS,Mississippi
119461,28,MS,Mississippi
119462,28,MS,Mississippi
119463,28,MS,Mississippi
119464,28,MS,Mississippi
119465,28,MS,Mississippi
119466,28,MS,Mississippi
119467,28,MS,Mississippi
119468,28,MS,Mississippi
119469,28,MS,Mississippi
119470,28,MS,Mississippi
119471,28,MS,Mississippi
119472,28,MS,Mississippi
119473,28,MS,Mississippi
119474,28,MS,Mississippi
119475,28,MS,Mississippi
119476,28,MS,Mississippi
119477,28,MS,Mississippi
119478,28,MS,Mississippi
119479,28,MS,Mississippi
119480,28,MS,Mississippi
119481,28,MS,Mississippi
119482,28,MS,Mississippi
119483,28,MS,Mississippi
119484,28,MS,Mississippi
119485,28,MS,Mississippi
119486,28,MS,Mississippi
119487,28,MS,Mississippi
119488,28,MS,Mississippi
119489,28,MS,Mississippi
119490,28,MS,Mississippi
119491,28,MS,Mississippi
119492,28,MS,Mississippi
119493,28,MS,Mississippi
119494,28,MS,Mississippi
119495,28,MS,Mississippi
119496,28,MS,Mississippi
119497,28,MS,Mississippi
119498,28,MS,Mississippi
119499,28,MS,Mississippi
119500,28,MS,Mississippi
119501,28,MS,Mississippi
119502,28,MS,Mississippi
119503,28,MS,Mississippi
119504,28,MS,Mississippi
119505,28,MS,Mississippi
119506,28,MS,Mississippi
119507,28,MS,Mississippi
119508,28,MS,Mississippi
119509,28,MS,Mississippi
119510,28,MS,Mississippi
119511,28,MS,Mississippi
119512,28,MS,Mississippi
119513,28,MS,Mississippi
119514,28,MS,Mississippi
119515,28,MS,Mississippi
119516,28,MS,Mississippi
119517,28,MS,Mississippi
119518,28,MS,Mississippi
119519,28,MS,Mississippi
119520,28,MS,Mississippi
119521,28,MS,Mississippi
119522,28,MS,Mississippi
119523,28,MS,Mississippi
119524,28,MS,Mississippi
119525,28,MS,Mississippi
119526,28,MS,Mississippi
119527,28,MS,Mississippi
119528,28,MS,Mississippi
119529,28,MS,Mississippi
119530,28,MS,Mississippi
119531,28,MS,Mississippi
119532,28,MS,Mississippi
119533,28,MS,Mississippi
119534,28,MS,Mississippi
119535,28,MS,Mississippi
119536,28,MS,Mississippi
119537,28,MS,Mississippi
119538,28,MS,Mississippi
119539,28,MS,Mississippi
119540,28,MS,Mississippi
119541,28,MS,Mississippi
119542,28,MS,Mississippi
119543,28,MS,Mississippi
119544,28,MS,Mississippi
119545,28,MS,Mississippi
119546,28,MS,Mississippi
119547,28,MS,Mississippi
119548,28,MS,Mississippi
119549,28,MS,Mississippi
119550,28,MS,Mississippi
119551,28,MS,Mississippi
119552,28,MS,Mississippi
119553,28,MS,Mississippi
119554,28,MS,Mississippi
119555,28,MS,Mississippi
119556,28,MS,Mississippi
119557,28,MS,Mississippi
119558,28,MS,Mississippi
119559,28,MS,Mississippi
119560,28,MS,Mississippi
119561,28,MS,Mississippi
119562,28,MS,Mississippi
119563,28,MS,Mississippi
119564,28,MS,Mississippi
119565,28,MS,Mississippi
119566,28,MS,Mississippi
119567,28,MS,Mississippi
119568,28,MS,Mississippi
119569,28,MS,Mississippi
119570,28,MS,Mississippi
119571,28,MS,Mississippi
119572,28,MS,Mississippi
119573,28,MS,Mississippi
119574,28,MS,Mississippi
119575,28,MS,Mississippi
119576,28,MS,Mississippi
119577,28,MS,Mississippi
119578,28,MS,Mississippi
119579,28,MS,Mississippi
119580,28,MS,Mississippi
119581,28,MS,Mississippi
119582,28,MS,Mississippi
119583,28,MS,Mississippi
119584,28,MS,Mississippi
119585,28,MS,Mississippi
119586,28,MS,Mississippi
119587,28,MS,Mississippi
119588,28,MS,Mississippi
119589,28,MS,Mississippi
119590,28,MS,Mississippi
119591,28,MS,Mississippi
119592,28,MS,Mississippi
119593,28,MS,Mississippi
119594,28,MS,Mississippi
119595,28,MS,Mississippi
119596,28,MS,Mississippi
119597,28,MS,Mississippi
119598,28,MS,Mississippi
119599,28,MS,Mississippi
119600,28,MS,Mississippi
119601,28,MS,Mississippi
119602,28,MS,Mississippi
119603,28,MS,Mississippi
119604,28,MS,Mississippi
119605,28,MS,Mississippi
119606,28,MS,Mississippi
119607,28,MS,Mississippi
119608,28,MS,Mississippi
119609,28,MS,Mississippi
119610,28,MS,Mississippi
119611,28,MS,Mississippi
119612,28,MS,Mississippi
119613,28,MS,Mississippi
119614,28,MS,Mississippi
119615,28,MS,Mississippi
119616,28,MS,Mississippi
119617,28,MS,Mississippi
119618,28,MS,Mississippi
119619,28,MS,Mississippi
119620,28,MS,Mississippi
119621,28,MS,Mississippi
119622,28,MS,Mississippi
119623,28,MS,Mississippi
119624,28,MS,Mississippi
119625,28,MS,Mississippi
119626,28,MS,Mississippi
119627,28,MS,Mississippi
119628,28,MS,Mississippi
119629,28,MS,Mississippi
119630,28,MS,Mississippi
119631,28,MS,Mississippi
119632,28,MS,Mississippi
119633,28,MS,Mississippi
119634,28,MS,Mississippi
119635,28,MS,Mississippi
119636,28,MS,Mississippi
119637,28,MS,Mississippi
119638,28,MS,Mississippi
119639,28,MS,Mississippi
119640,28,MS,Mississippi
119641,28,MS,Mississippi
119642,28,MS,Mississippi
119643,28,MS,Mississippi
119644,28,MS,Mississippi
119645,28,MS,Mississippi
119646,28,MS,Mississippi
119647,28,MS,Mississippi
119648,28,MS,Mississippi
119649,28,MS,Mississippi
119650,28,MS,Mississippi
119651,28,MS,Mississippi
119652,28,MS,Mississippi
119653,28,MS,Mississippi
119654,28,MS,Mississippi
119655,28,MS,Mississippi
119656,28,MS,Mississippi
119657,28,MS,Mississippi
119658,28,MS,Mississippi
119659,28,MS,Mississippi
119660,28,MS,Mississippi
119661,28,MS,Mississippi
119662,28,MS,Mississippi
119663,28,MS,Mississippi
119664,28,MS,Mississippi
119665,28,MS,Mississippi
119666,28,MS,Mississippi
119667,28,MS,Mississippi
119668,28,MS,Mississippi
119669,28,MS,Mississippi
119670,28,MS,Mississippi
119671,28,MS,Mississippi
119672,28,MS,Mississippi
119673,28,MS,Mississippi
119674,28,MS,Mississippi
119675,28,MS,Mississippi
119676,28,MS,Mississippi
119677,28,MS,Mississippi
119678,28,MS,Mississippi
119679,28,MS,Mississippi
119680,28,MS,Mississippi
119681,28,MS,Mississippi
119682,28,MS,Mississippi
119683,28,MS,Mississippi
119684,28,MS,Mississippi
119685,28,MS,Mississippi
119686,28,MS,Mississippi
119687,28,MS,Mississippi
119688,28,MS,Mississippi
119689,28,MS,Mississippi
119690,28,MS,Mississippi
119691,28,MS,Mississippi
119692,28,MS,Mississippi
119693,28,MS,Mississippi
119694,28,MS,Mississippi
119695,28,MS,Mississippi
119696,28,MS,Mississippi
119697,28,MS,Mississippi
119698,28,MS,Mississippi
119699,28,MS,Mississippi
119700,28,MS,Mississippi
119701,28,MS,Mississippi
119702,28,MS,Mississippi
119703,28,MS,Mississippi
119704,28,MS,Mississippi
119705,28,MS,Mississippi
119706,28,MS,Mississippi
119707,28,MS,Mississippi
119708,28,MS,Mississippi
119709,28,MS,Mississippi
119710,28,MS,Mississippi
119711,28,MS,Mississippi
119712,28,MS,Mississippi
119713,28,MS,Mississippi
119714,28,MS,Mississippi
119715,28,MS,Mississippi
119716,28,MS,Mississippi
119717,28,MS,Mississippi
119718,28,MS,Mississippi
119719,28,MS,Mississippi
119720,28,MS,Mississippi
119721,28,MS,Mississippi
119722,28,MS,Mississippi
119723,28,MS,Mississippi
119724,28,MS,Mississippi
119725,28,MS,Mississippi
119726,28,MS,Mississippi
119727,28,MS,Mississippi
119728,28,MS,Mississippi
119729,28,MS,Mississippi
119730,28,MS,Mississippi
119731,28,MS,Mississippi
119732,28,MS,Mississippi
119733,28,MS,Mississippi
119734,28,MS,Mississippi
119735,28,MS,Mississippi
119736,28,MS,Mississippi
119737,28,MS,Mississippi
119738,28,MS,Mississippi
119739,28,MS,Mississippi
119740,28,MS,Mississippi
119741,28,MS,Mississippi
119742,28,MS,Mississippi
119743,28,MS,Mississippi
119744,28,MS,Mississippi
119745,28,MS,Mississippi
119746,28,MS,Mississippi
119747,28,MS,Mississippi
119748,28,MS,Mississippi
119749,28,MS,Mississippi
119750,28,MS,Mississippi
119751,28,MS,Mississippi
119752,28,MS,Mississippi
119753,28,MS,Mississippi
119754,28,MS,Mississippi
119755,28,MS,Mississippi
119756,28,MS,Mississippi
119757,28,MS,Mississippi
119758,28,MS,Mississippi
119759,28,MS,Mississippi
119760,28,MS,Mississippi
119761,28,MS,Mississippi
119762,28,MS,Mississippi
119763,28,MS,Mississippi
119764,28,MS,Mississippi
119765,28,MS,Mississippi
119766,28,MS,Mississippi
119767,28,MS,Mississippi
119768,28,MS,Mississippi
119769,28,MS,Mississippi
119770,28,MS,Mississippi
119771,28,MS,Mississippi
119772,28,MS,Mississippi
119773,28,MS,Mississippi
119774,28,MS,Mississippi
119775,28,MS,Mississippi
119776,28,MS,Mississippi
119777,28,MS,Mississippi
119778,28,MS,Mississippi
119779,28,MS,Mississippi
119780,28,MS,Mississippi
119781,28,MS,Mississippi
119782,28,MS,Mississippi
119783,28,MS,Mississippi
119784,28,MS,Mississippi
119785,28,MS,Mississippi
119786,28,MS,Mississippi
119787,28,MS,Mississippi
119788,28,MS,Mississippi
119789,28,MS,Mississippi
119790,28,MS,Mississippi
119791,28,MS,Mississippi
119792,28,MS,Mississippi
119793,28,MS,Mississippi
119794,28,MS,Mississippi
119795,28,MS,Mississippi
119796,28,MS,Mississippi
119797,28,MS,Mississippi
119798,28,MS,Mississippi
119799,28,MS,Mississippi
119800,28,MS,Mississippi
119801,28,MS,Mississippi
119802,28,MS,Mississippi
119803,28,MS,Mississippi
119804,28,MS,Mississippi
119805,28,MS,Mississippi
119806,28,MS,Mississippi
119807,28,MS,Mississippi
119808,28,MS,Mississippi
119809,28,MS,Mississippi
119810,28,MS,Mississippi
119811,28,MS,Mississippi
119812,28,MS,Mississippi
119813,28,MS,Mississippi
119814,28,MS,Mississippi
119815,28,MS,Mississippi
119816,28,MS,Mississippi
119817,28,MS,Mississippi
119818,28,MS,Mississippi
119819,28,MS,Mississippi
119820,28,MS,Mississippi
119821,28,MS,Mississippi
119822,28,MS,Mississippi
119823,28,MS,Mississippi
119824,28,MS,Mississippi
119825,28,MS,Mississippi
119826,28,MS,Mississippi
119827,28,MS,Mississippi
119828,28,MS,Mississippi
119829,28,MS,Mississippi
119830,28,MS,Mississippi
119831,28,MS,Mississippi
119832,28,MS,Mississippi
119833,28,MS,Mississippi
119834,28,MS,Mississippi
119835,28,MS,Mississippi
119836,28,MS,Mississippi
119837,28,MS,Mississippi
119838,28,MS,Mississippi
119839,28,MS,Mississippi
119840,28,MS,Mississippi
119841,28,MS,Mississippi
119842,28,MS,Mississippi
119843,28,MS,Mississippi
119844,28,MS,Mississippi
119845,28,MS,Mississippi
119846,28,MS,Mississippi
119847,28,MS,Mississippi
119848,28,MS,Mississippi
119849,28,MS,Mississippi
119850,28,MS,Mississippi
119851,28,MS,Mississippi
119852,28,MS,Mississippi
119853,28,MS,Mississippi
119854,28,MS,Mississippi
119855,28,MS,Mississippi
119856,28,MS,Mississippi
119857,28,MS,Mississippi
119858,28,MS,Mississippi
119859,28,MS,Mississippi
119860,28,MS,Mississippi
119861,28,MS,Mississippi
119862,28,MS,Mississippi
119863,29,MO,Missouri
119864,29,MO,Missouri
119865,29,MO,Missouri
119866,29,MO,Missouri
119867,29,MO,Missouri
119868,29,MO,Missouri
119869,29,MO,Missouri
119870,29,MO,Missouri
119871,29,MO,Missouri
119872,29,MO,Missouri
119873,29,MO,Missouri
119874,29,MO,Missouri
119875,29,MO,Missouri
119876,29,MO,Missouri
119877,29,MO,Missouri
119878,29,MO,Missouri
119879,29,MO,Missouri
119880,29,MO,Missouri
119881,29,MO,Missouri
119882,29,MO,Missouri
119883,29,MO,Missouri
119884,29,MO,Missouri
119885,29,MO,Missouri
119886,29,MO,Missouri
119887,29,MO,Missouri
119888,29,MO,Missouri
119889,29,MO,Missouri
119890,29,MO,Missouri
119891,29,MO,Missouri
119892,29,MO,Missouri
119893,29,MO,Missouri
119894,29,MO,Missouri
119895,29,MO,Missouri
119896,29,MO,Missouri
119897,29,MO,Missouri
119898,29,MO,Missouri
119899,29,MO,Missouri
119900,29,MO,Missouri
119901,29,MO,Missouri
119902,29,MO,Missouri
119903,29,MO,Missouri
119904,29,MO,Missouri
119905,29,MO,Missouri
119906,29,MO,Missouri
119907,29,MO,Missouri
119908,29,MO,Missouri
119909,29,MO,Missouri
119910,29,MO,Missouri
119911,29,MO,Missouri
119912,29,MO,Missouri
119913,29,MO,Missouri
119914,29,MO,Missouri
119915,29,MO,Missouri
119916,29,MO,Missouri
119917,29,MO,Missouri
119918,29,MO,Missouri
119919,29,MO,Missouri
119920,29,MO,Missouri
119921,29,MO,Missouri
119922,29,MO,Missouri
119923,29,MO,Missouri
119924,29,MO,Missouri
119925,29,MO,Missouri
119926,29,MO,Missouri
119927,29,MO,Missouri
119928,29,MO,Missouri
119929,29,MO,Missouri
119930,29,MO,Missouri
119931,29,MO,Missouri
119932,29,MO,Missouri
119933,29,MO,Missouri
119934,29,MO,Missouri
119935,29,MO,Missouri
119936,29,MO,Missouri
119937,29,MO,Missouri
119938,29,MO,Missouri
119939,29,MO,Missouri
119940,29,MO,Missouri
119941,29,MO,Missouri
119942,29,MO,Missouri
119943,29,MO,Missouri
119944,29,MO,Missouri
119945,29,MO,Missouri
119946,29,MO,Missouri
119947,29,MO,Missouri
119948,29,MO,Missouri
119949,29,MO,Missouri
119950,29,MO,Missouri
119951,29,MO,Missouri
119952,29,MO,Missouri
119953,29,MO,Missouri
119954,29,MO,Missouri
119955,29,MO,Missouri
119956,29,MO,Missouri
119957,29,MO,Missouri
119958,29,MO,Missouri
119959,29,MO,Missouri
119960,29,MO,Missouri
119961,29,MO,Missouri
119962,29,MO,Missouri
119963,29,MO,Missouri
119964,29,MO,Missouri
119965,29,MO,Missouri
119966,29,MO,Missouri
119967,29,MO,Missouri
119968,29,MO,Missouri
119969,29,MO,Missouri
119970,29,MO,Missouri
119971,29,MO,Missouri
119972,29,MO,Missouri
119973,29,MO,Missouri
119974,29,MO,Missouri
119975,29,MO,Missouri
119976,29,MO,Missouri
119977,29,MO,Missouri
119978,29,MO,Missouri
119979,29,MO,Missouri
119980,29,MO,Missouri
119981,29,MO,Missouri
119982,29,MO,Missouri
119983,29,MO,Missouri
119984,29,MO,Missouri
119985,29,MO,Missouri
119986,29,MO,Missouri
119987,29,MO,Missouri
119988,29,MO,Missouri
119989,29,MO,Missouri
119990,29,MO,Missouri
119991,29,MO,Missouri
119992,29,MO,Missouri
119993,29,MO,Missouri
119994,29,MO,Missouri
119995,29,MO,Missouri
119996,29,MO,Missouri
119997,29,MO,Missouri
119998,29,MO,Missouri
119999,29,MO,Missouri
120000,29,MO,Missouri
120001,29,MO,Missouri
120002,29,MO,Missouri
120003,29,MO,Missouri
120004,29,MO,Missouri
120005,29,MO,Missouri
120006,29,MO,Missouri
120007,29,MO,Missouri
120008,29,MO,Missouri
120009,29,MO,Missouri
120010,29,MO,Missouri
120011,29,MO,Missouri
120012,29,MO,Missouri
120013,29,MO,Missouri
120014,29,MO,Missouri
120015,29,MO,Missouri
120016,29,MO,Missouri
120017,29,MO,Missouri
120018,29,MO,Missouri
120019,29,MO,Missouri
120020,29,MO,Missouri
120021,29,MO,Missouri
120022,29,MO,Missouri
120023,29,MO,Missouri
120024,29,MO,Missouri
120025,29,MO,Missouri
120026,29,MO,Missouri
120027,29,MO,Missouri
120028,29,MO,Missouri
120029,29,MO,Missouri
120030,29,MO,Missouri
120031,29,MO,Missouri
120032,29,MO,Missouri
120033,29,MO,Missouri
120034,29,MO,Missouri
120035,29,MO,Missouri
120036,29,MO,Missouri
120037,29,MO,Missouri
120038,29,MO,Missouri
120039,29,MO,Missouri
120040,29,MO,Missouri
120041,29,MO,Missouri
120042,29,MO,Missouri
120043,29,MO,Missouri
120044,29,MO,Missouri
120045,29,MO,Missouri
120046,29,MO,Missouri
120047,29,MO,Missouri
120048,29,MO,Missouri
120049,29,MO,Missouri
120050,29,MO,Missouri
120051,29,MO,Missouri
120052,29,MO,Missouri
120053,29,MO,Missouri
120054,29,MO,Missouri
120055,29,MO,Missouri
120056,29,MO,Missouri
120057,29,MO,Missouri
120058,29,MO,Missouri
120059,29,MO,Missouri
120060,29,MO,Missouri
120061,29,MO,Missouri
120062,29,MO,Missouri
120063,29,MO,Missouri
120064,29,MO,Missouri
120065,29,MO,Missouri
120066,29,MO,Missouri
120067,29,MO,Missouri
120068,29,MO,Missouri
120069,29,MO,Missouri
120070,29,MO,Missouri
120071,29,MO,Missouri
120072,29,MO,Missouri
120073,29,MO,Missouri
120074,29,MO,Missouri
120075,29,MO,Missouri
120076,29,MO,Missouri
120077,29,MO,Missouri
120078,29,MO,Missouri
120079,29,MO,Missouri
120080,29,MO,Missouri
120081,29,MO,Missouri
120082,29,MO,Missouri
120083,29,MO,Missouri
120084,29,MO,Missouri
120085,29,MO,Missouri
120086,29,MO,Missouri
120087,29,MO,Missouri
120088,29,MO,Missouri
120089,29,MO,Missouri
120090,29,MO,Missouri
120091,29,MO,Missouri
120092,29,MO,Missouri
120093,29,MO,Missouri
120094,29,MO,Missouri
120095,29,MO,Missouri
120096,29,MO,Missouri
120097,29,MO,Missouri
120098,29,MO,Missouri
120099,29,MO,Missouri
120100,29,MO,Missouri
120101,29,MO,Missouri
120102,29,MO,Missouri
120103,29,MO,Missouri
120104,29,MO,Missouri
120105,29,MO,Missouri
120106,29,MO,Missouri
120107,29,MO,Missouri
120108,29,MO,Missouri
120109,29,MO,Missouri
120110,29,MO,Missouri
120111,29,MO,Missouri
120112,29,MO,Missouri
120113,29,MO,Missouri
120114,29,MO,Missouri
120115,29,MO,Missouri
120116,29,MO,Missouri
120117,29,MO,Missouri
120118,29,MO,Missouri
120119,29,MO,Missouri
120120,29,MO,Missouri
120121,29,MO,Missouri
120122,29,MO,Missouri
120123,29,MO,Missouri
120124,29,MO,Missouri
120125,29,MO,Missouri
120126,29,MO,Missouri
120127,29,MO,Missouri
120128,29,MO,Missouri
120129,29,MO,Missouri
120130,29,MO,Missouri
120131,29,MO,Missouri
120132,29,MO,Missouri
120133,29,MO,Missouri
120134,29,MO,Missouri
120135,29,MO,Missouri
120136,29,MO,Missouri
120137,29,MO,Missouri
120138,29,MO,Missouri
120139,29,MO,Missouri
120140,29,MO,Missouri
120141,29,MO,Missouri
120142,29,MO,Missouri
120143,29,MO,Missouri
120144,29,MO,Missouri
120145,29,MO,Missouri
120146,29,MO,Missouri
120147,29,MO,Missouri
120148,29,MO,Missouri
120149,29,MO,Missouri
120150,29,MO,Missouri
120151,29,MO,Missouri
120152,29,MO,Missouri
120153,29,MO,Missouri
120154,29,MO,Missouri
120155,29,MO,Missouri
120156,29,MO,Missouri
120157,29,MO,Missouri
120158,29,MO,Missouri
120159,29,MO,Missouri
120160,29,MO,Missouri
120161,29,MO,Missouri
120162,29,MO,Missouri
120163,29,MO,Missouri
120164,29,MO,Missouri
120165,29,MO,Missouri
120166,29,MO,Missouri
120167,29,MO,Missouri
120168,29,MO,Missouri
120169,29,MO,Missouri
120170,29,MO,Missouri
120171,29,MO,Missouri
120172,29,MO,Missouri
120173,29,MO,Missouri
120174,29,MO,Missouri
120175,29,MO,Missouri
120176,29,MO,Missouri
120177,29,MO,Missouri
120178,29,MO,Missouri
120179,29,MO,Missouri
120180,29,MO,Missouri
120181,29,MO,Missouri
120182,29,MO,Missouri
120183,29,MO,Missouri
120184,29,MO,Missouri
120185,29,MO,Missouri
120186,29,MO,Missouri
120187,29,MO,Missouri
120188,29,MO,Missouri
120189,29,MO,Missouri
120190,29,MO,Missouri
120191,29,MO,Missouri
120192,29,MO,Missouri
120193,29,MO,Missouri
120194,29,MO,Missouri
120195,29,MO,Missouri
120196,29,MO,Missouri
120197,29,MO,Missouri
120198,29,MO,Missouri
120199,29,MO,Missouri
120200,29,MO,Missouri
120201,29,MO,Missouri
120202,29,MO,Missouri
120203,29,MO,Missouri
120204,29,MO,Missouri
120205,29,MO,Missouri
120206,29,MO,Missouri
120207,29,MO,Missouri
120208,29,MO,Missouri
120209,29,MO,Missouri
120210,29,MO,Missouri
120211,29,MO,Missouri
120212,29,MO,Missouri
120213,29,MO,Missouri
120214,29,MO,Missouri
120215,29,MO,Missouri
120216,29,MO,Missouri
120217,29,MO,Missouri
120218,29,MO,Missouri
120219,29,MO,Missouri
120220,29,MO,Missouri
120221,29,MO,Missouri
120222,29,MO,Missouri
120223,29,MO,Missouri
120224,29,MO,Missouri
120225,29,MO,Missouri
120226,29,MO,Missouri
120227,29,MO,Missouri
120228,29,MO,Missouri
120229,29,MO,Missouri
120230,29,MO,Missouri
120231,29,MO,Missouri
120232,29,MO,Missouri
120233,29,MO,Missouri
120234,29,MO,Missouri
120235,29,MO,Missouri
120236,29,MO,Missouri
120237,29,MO,Missouri
120238,29,MO,Missouri
120239,29,MO,Missouri
120240,29,MO,Missouri
120241,29,MO,Missouri
120242,29,MO,Missouri
120243,29,MO,Missouri
120244,29,MO,Missouri
120245,29,MO,Missouri
120246,29,MO,Missouri
120247,29,MO,Missouri
120248,29,MO,Missouri
120249,29,MO,Missouri
120250,29,MO,Missouri
120251,29,MO,Missouri
120252,29,MO,Missouri
120253,29,MO,Missouri
120254,29,MO,Missouri
120255,29,MO,Missouri
120256,29,MO,Missouri
120257,29,MO,Missouri
120258,29,MO,Missouri
120259,29,MO,Missouri
120260,29,MO,Missouri
120261,29,MO,Missouri
120262,29,MO,Missouri
120263,29,MO,Missouri
120264,29,MO,Missouri
120265,29,MO,Missouri
120266,29,MO,Missouri
120267,29,MO,Missouri
120268,29,MO,Missouri
120269,29,MO,Missouri
120270,29,MO,Missouri
120271,29,MO,Missouri
120272,29,MO,Missouri
120273,29,MO,Missouri
120274,29,MO,Missouri
120275,29,MO,Missouri
120276,29,MO,Missouri
120277,29,MO,Missouri
120278,29,MO,Missouri
120279,29,MO,Missouri
120280,29,MO,Missouri
120281,29,MO,Missouri
120282,29,MO,Missouri
120283,29,MO,Missouri
120284,29,MO,Missouri
120285,29,MO,Missouri
120286,29,MO,Missouri
120287,29,MO,Missouri
120288,29,MO,Missouri
120289,29,MO,Missouri
120290,29,MO,Missouri
